book_id,goodreads_book_id,best_book_id,work_id,title,author,average_rating,ratings_count,genre,bag_of_words,,wordcloud
5798,43255,43255,42692,Not Without My Daughter by Betty Mahmoody,bettymahmoody,4.04,16650,biography memoir nonfiction religion history contemporary thriller novel suspense modern historicalfiction classics travel,bettymahmoody biography memoir nonfiction religion history contemporary thriller novel suspense modern historicalfiction classics travel,,
5799,759900,759900,3212153,"The Killing Hour (Quincy & Rainie, #4) by Lisa Gardner",lisagardner,4.16,17948,mystery crime fiction thriller suspense romance contemporary murder,lisagardner mystery crime fiction thriller suspense romance contemporary murder,,
5800,96977,96977,1387490,"Castle Roogna (Xanth, #3) by Piers Anthony",piersanthony,3.87,19867,fantasy fiction humor magic sciencefiction adventure comedy novel romance paranormal science,piersanthony fantasy fiction humor magic sciencefiction adventure comedy novel romance paranormal science,,
5801,571555,571555,2117450,While My Pretty One Sleeps by Mary Higgins Clark,maryhigginsclark,3.88,18846,mystery fiction suspense thriller crime romance contemporary murder novel drama,maryhigginsclark mystery fiction suspense thriller crime romance contemporary murder novel drama,,
5802,178599,178599,172538,Arsenic and Old Lace by Joseph Kesselring,josephkesselring,4.14,20473,classics drama fiction humor mystery comedy crime literature novel historicalfiction poetry murder,josephkesselring classics drama fiction humor mystery comedy crime literature novel historicalfiction poetry murder,,
5803,263171,263171,255109,"Dance with a Vampire (Vampire Kisses, #4) by Ellen Schreiber",ellenschreiber,4.01,22119,paranormal romance fantasy fiction horror novel mystery,ellenschreiber paranormal romance fantasy fiction horror novel mystery,,
5804,529626,529626,1308344,Sometimes a Great Notion by Ken Kesey,kenkesey,4.24,15502,fiction classics literature novel historicalfiction contemporary history,kenkesey fiction classics literature novel historicalfiction contemporary history,,
5805,58890,58890,864540,"Tris's Book (Circle of Magic, #2) by Tamora Pierce",tamorapierce,4.07,24511,fantasy magic fiction childrens adventure novel youngadult action,tamorapierce fantasy magic fiction childrens adventure novel youngadult action,,
5806,7785194,7785194,10722133,The Moral Landscape: How Science Can Determine Human Values by Sam Harris,samharris,3.9,14300,philosophy science religion nonfiction psychology spirituality selfhelp contemporary,samharris philosophy science religion nonfiction psychology spirituality selfhelp contemporary,,
5807,11450591,11450591,16384520,The Mill River Recluse by Darcie Chan,darciechan,3.55,15821,fiction mystery historicalfiction drama thriller novel suspense contemporary romance literature,darciechan fiction mystery historicalfiction drama thriller novel suspense contemporary romance literature,,
5808,3381,3381,919466,Hey Nostradamus! by Douglas Coupland,douglascoupland,3.72,14645,fiction contemporary novel literature drama thriller religion modern crime psychology comedy,douglascoupland fiction contemporary novel literature drama thriller religion modern crime psychology comedy,,
5809,10836,10836,3455,Che Guevara: A Revolutionary Life by Jon Lee Anderson,jonleeanderson,4.1,13516,biography history nonfiction philosophy travel classics adventure memoir economics,jonleeanderson biography history nonfiction philosophy travel classics adventure memoir economics,,
5810,24766,24766,944238,"The Secret Hour (Midnighters, #1) by Scott Westerfeld",scottwesterfeld,3.8,23933,fantasy paranormal sciencefiction fiction magic adventure horror romance contemporary mystery youngadult action novel thriller dystopia,scottwesterfeld fantasy paranormal sciencefiction fiction magic adventure horror romance contemporary mystery youngadult action novel thriller dystopia,,
5811,15745371,15745371,21434921,"Chosen at Nightfall (Shadow Falls, #5) by C.C. Hunter",cchunter,4.37,22968,paranormal fantasy romance magic fiction adventure mystery,cchunter paranormal fantasy romance magic fiction adventure mystery,,
5812,587666,587666,2117724,Like the Flowing River by Paulo Coelho,paulocoelho,3.93,12708,fiction philosophy novel spirituality literature contemporary selfhelp romance psychology religion,paulocoelho fiction philosophy novel spirituality literature contemporary selfhelp romance psychology religion,,
5813,1113545,1113545,1100537,"The Candy Shop War (The Candy Shop War, #1) by Brandon Mull",brandonmull,4.03,19619,fantasy fiction adventure childrens magic mystery novel sciencefiction action,brandonmull fantasy fiction adventure childrens magic mystery novel sciencefiction action,,
5814,11915,11915,895274,"Broken (Women of the Otherworld, #6) by Kelley Armstrong",kelleyarmstrong,4.19,24319,paranormal fantasy romance fiction magic horror mystery contemporary suspense action sciencefiction adventure thriller,kelleyarmstrong paranormal fantasy romance fiction magic horror mystery contemporary suspense action sciencefiction adventure thriller,,
5815,3112850,3112850,3144132,"Lament: The Faerie Queen's Deception (Books of Faerie, #1) by Maggie Stiefvater",maggiestiefvater,3.69,26116,fantasy romance paranormal fiction magic contemporary youngadult,maggiestiefvater fantasy romance paranormal fiction magic contemporary youngadult,,
5816,417780,417780,408381,Why Mosquitoes Buzz in People's Ears by Verna Aardema,vernaaardema,4.01,20639,childrens fantasy classics nonfiction,vernaaardema childrens fantasy classics nonfiction,,
5817,21064599,21064599,40429264,"Shopaholic to the Stars (Shopaholic, #7) by Sophie Kinsella",sophiekinsella,3.24,15414,fiction contemporary romance humor comedy,sophiekinsella fiction contemporary romance humor comedy,,
5818,114133,114133,1689205,High Noon by Nora Roberts,noraroberts,3.94,20698,romance mystery fiction suspense contemporary thriller crime drama novel,noraroberts romance mystery fiction suspense contemporary thriller crime drama novel,,
5819,17557913,17557913,24485092,The Farm by Tom Rob Smith,tomrobsmith,3.53,13407,fiction mystery thriller crime suspense contemporary novel drama murder psychology,tomrobsmith fiction mystery thriller crime suspense contemporary novel drama murder psychology,,
5820,18528190,18528190,26233826,Men Explain Things to Me by Rebecca Solnit,rebeccasolnit,3.93,17918,nonfiction history memoir philosophy humor contemporary,rebeccasolnit nonfiction history memoir philosophy humor contemporary,,
5821,17201104,17201104,23676597,"Rock with Me (With Me in Seattle, #4) by Kristen Proby",kristenproby,4.3,28709,romance contemporary fiction humor,kristenproby romance contemporary fiction humor,,
5823,1409344,1409344,1399635,Driving Miss Daisy by Alfred Uhry,alfreduhry,4.24,16829,classics fiction drama historicalfiction humor novel comedy contemporary,alfreduhry classics fiction drama historicalfiction humor novel comedy contemporary,,
5824,22457201,25312405,26104459,"Hardpressed (Hacker, #2) by Meredith Wild",meredithwild,4.27,7383,romance contemporary fiction drama suspense,meredithwild romance contemporary fiction drama suspense,,
5825,172691,172691,3093655,"Conspiracy in Death (In Death, #8) by J.D. Robb",jdrobb,4.35,22149,mystery romance crime fiction suspense sciencefiction thriller fantasy murder contemporary action,jdrobb mystery romance crime fiction suspense sciencefiction thriller fantasy murder contemporary action,,
5826,7053,7053,14652719,"In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency, #6) by Alexander McCall Smith",alexandermccallsmith,4.07,19839,mystery fiction crime humor contemporary novel literature,alexandermccallsmith mystery fiction crime humor contemporary novel literature,,
5827,8296,8296,11181,"The First Four Years  (Little House, #9) by Laura Ingalls Wilder",lauraingallswilder,3.88,24180,historicalfiction classics childrens fiction history adventure novel biography,lauraingallswilder historicalfiction classics childrens fiction history adventure novel biography,,
5828,9293020,9293020,14175566,The Elephant Tree by R.D. Ronald,rdronald,3.52,15421,mystery thriller fiction crime contemporary suspense drama adventure novel modern literature psychology,rdronald mystery thriller fiction crime contemporary suspense drama adventure novel modern literature psychology,,
5829,128757,128757,2288500,"Bones to Ashes (Temperance Brennan, #10) by Kathy Reichs",kathyreichs,3.92,19942,mystery fiction crime thriller suspense murder contemporary science,kathyreichs mystery fiction crime thriller suspense murder contemporary science,,
5830,19351490,19351490,46022931,Grimm's Fairy Tales by Jacob Grimm,jacobgrimm,4.14,5873,classics fantasy fiction childrens literature horror magic adventure,jacobgrimm classics fantasy fiction childrens literature horror magic adventure,,
5831,262731,262731,254672,The Definitive Book of Body Language by Allan Pease,allanpease,3.97,13328,psychology selfhelp nonfiction business science philosophy,allanpease psychology selfhelp nonfiction business science philosophy,,
5832,11262424,11262424,16189235,"Between the Lines (Between the Lines, #1) by Tammara Webber",tammarawebber,3.71,25991,romance contemporary fiction drama,tammarawebber romance contemporary fiction drama,,
5833,72659,72659,3419289,Never Cry Wolf by Farley Mowat,farleymowat,4.19,17045,nonfiction science memoir biography adventure classics history travel biology literature humor historicalfiction,farleymowat nonfiction science memoir biography adventure classics history travel biology literature humor historicalfiction,,
5834,8437913,8437913,13301503,"Tick Tock (Michael Bennett, #4) by James Patterson",jamespatterson,4.03,17189,mystery fiction thriller crime suspense action,jamespatterson mystery fiction thriller crime suspense action,,
5835,6340471,6340471,5973842,Cleopatra's Daughter by Michelle Moran,michellemoran,4.11,16532,historicalfiction fiction history romance ancient novel biography,michellemoran historicalfiction fiction history romance ancient novel biography,,
5836,281350,281350,2747794,"Grave Secrets (Temperance Brennan, #5) by Kathy Reichs",kathyreichs,3.98,21460,mystery crime fiction thriller suspense contemporary murder science novel,kathyreichs mystery crime fiction thriller suspense contemporary murder science novel,,
5837,16280678,16280678,22382303,"Shattered (The Iron Druid Chronicles, #7) by Kevin Hearne",kevinhearne,4.28,15133,fantasy action contemporary sciencefiction novel fiction paranormal,kevinhearne fantasy action contemporary sciencefiction novel fiction paranormal,,
5838,2102600,2102600,18280032,"Zoe's Tale (Old Man's War, #4) by John Scalzi",johnscalzi,3.73,15971,fiction sciencefiction fantasy science adventure novel humor action romance,johnscalzi fiction sciencefiction fantasy science adventure novel humor action romance,,
5839,206197,206197,199557,"The First Commandment (Scot Harvath, #6) by Brad Thor",bradthor,4.22,14833,fiction thriller mystery suspense action adventure novel,bradthor fiction thriller mystery suspense action adventure novel,,
5840,5289,5289,21905772,Complete Works of Oscar Wilde by Oscar Wilde,oscarwilde,4.45,10835,classics poetry literature drama humor novel fantasy philosophy romance nonfiction,oscarwilde classics poetry literature drama humor novel fantasy philosophy romance nonfiction,,
5841,24019,24019,24939,The New Best Recipe by Cook's Illustrated Magazine,cooksillustratedmagazine,4.2,15971,nonfiction,cooksillustratedmagazine nonfiction,,
5842,23308084,23308084,42862750,"The Rose & the Dagger (The Wrath & the Dawn, #2) by Renee Ahdieh",reneeahdieh,4.2,26503,fantasy romance fiction historicalfiction magic action paranormal,reneeahdieh fantasy romance fiction historicalfiction magic action paranormal,,
